Timestamp,V_RMS,I_RMS,KW,KVAR,KVA,KWH,PF,V_THD,I_THD,Temperature_C,Cloud_Cover_Percentage,Day_of_Year,Hour_of_Day,Humidity_Percentage,Root_Cause,Equipment_Condition
27-04-2023 06:45,229.84,0.55,-0.189,0.109,0.218178826,899.703,0.866257911,1.96,14.75095519,36.1,33.9,117,6.75,27.5,Malfunction,Degrading
27-04-2023 07:00,229.56,0,0,0,0,899.703,0,2.04,14.75755471,31.9,12.1,117,7,28.1,Malfunction,Degrading
27-04-2023 07:15,229.93,0,0,0,0,899.703,0,2.38,14.76415422,31.2,11.1,117,7.25,37.7,Malfunction,Degrading
27-04-2023 07:30,230.15,0,0,0,0,899.703,0,1.92,14.77075373,35.1,32.8,117,7.5,19.9,Malfunction,Degrading
27-04-2023 07:45,230.26,1.23,-0.461,0.172,0.492041665,899.588,0.936910624,2.29,14.77735325,37.5,29.7,117,7.75,43.4,Malfunction,Degrading
27-04-2023 08:00,230.58,0.33,-0.127,0.037,0.132280006,899.556,0.960077367,1.05,14.78395276,34.6,18.7,117,8,38,Malfunction,Degrading
27-04-2023 08:15,230,1.19,-0.393,0.262,0.472327217,899.458,0.832048533,1.69,14.79055228,32.1,25.6,117,8.25,30.8,Malfunction,Degrading
27-04-2023 08:30,229.56,2.69,-0.92,0.546,1.069820546,899.228,0.859956507,2.8,14.79715179,31.8,17.4,117,8.5,42,Malfunction,Degrading
27-04-2023 08:45,229.92,4.1,-1.402,-0.838,1.63335483,898.878,0.858355525,1.45,14.8037513,33.3,20.5,117,8.75,33.5,Malfunction,Degrading
27-04-2023 09:00,230.67,5.5,-2.126,0.55,2.195990893,898.346,0.968127436,2.76,14.81035082,30.8,11.9,117,9,34.1,Malfunction,Degrading
27-04-2023 09:15,229.84,8.48,-3.043,-1.463,3.376420886,897.585,0.901249933,2.52,14.81695033,29.7,0,117,9.25,33,Malfunction,Degrading
27-04-2023 09:30,230.65,8.33,-2.736,1.893,3.327032462,896.901,0.822354218,1.99,14.82354984,33.8,16.6,117,9.5,37.8,Malfunction,Degrading
27-04-2023 09:45,229.63,9.71,-3.361,1.898,3.859886656,896.061,0.870750731,2.19,14.83014936,36.3,15.7,117,9.75,24.8,Malfunction,Degrading
27-04-2023 10:00,229.26,10.56,-3.851,1.664,4.195127769,895.098,0.917969438,2.23,14.83674887,31.6,17.8,117,10,27.5,Malfunction,Degrading
27-04-2023 10:15,230.62,9.77,-3.537,1.649,3.902508168,894.214,0.906339959,1.71,14.84334838,36.6,25.2,117,10.25,38.1,Malfunction,Degrading
27-04-2023 10:30,229.5,11.98,-4.378,1.878,4.763797645,893.12,0.919014494,2.69,14.8499479,32.9,21.8,117,10.5,30.6,Malfunction,Degrading
27-04-2023 10:45,229.97,15,-4.944,-3.351,5.972632334,891.883,0.827775576,2.07,14.85654741,37,16.7,117,10.75,20,Malfunction,Degrading
27-04-2023 11:00,230.79,15.47,-5.571,2.68,6.182106518,890.491,0.901148999,1.94,14.86314693,34.8,15,117,11,29.9,Malfunction,Degrading
27-04-2023 11:15,229.61,15.41,-5.196,-3.248,6.127635759,889.192,0.847961491,2.05,14.86974644,29.8,21.5,117,11.25,39,Malfunction,Degrading
27-04-2023 11:30,230.65,15.87,-6.205,1.3,6.339718054,887.64,0.978749996,2.19,14.87634595,35.2,12,117,11.5,42.4,Malfunction,Degrading
27-04-2023 11:45,229.16,15.58,-5.298,3.187,6.182699491,886.316,0.856907108,1.45,14.88294547,34.5,27.2,117,11.75,29,Malfunction,Degrading
27-04-2023 12:00,230.46,17.83,-5.966,3.881,7.117254878,884.824,0.838244416,1.72,14.88954498,31,18.8,117,12,27.6,Malfunction,Degrading
27-04-2023 12:15,230.76,16,-6.242,-1.398,6.396637242,883.264,0.975825076,1.8,14.89614449,31.1,16.6,117,12.25,27.1,Malfunction,Degrading
27-04-2023 12:30,229.63,20.6,-7.378,-3.565,8.194150902,881.419,0.900398246,1.86,14.90274401,31.9,4.6,117,12.5,27.6,Malfunction,Degrading
27-04-2023 12:45,229.01,19.1,-6.65,-3.631,7.576718353,879.757,0.877688573,1.94,14.90934352,35.4,11.9,117,12.75,36.7,Malfunction,Degrading
27-04-2023 13:00,229.56,20.89,-7.376,3.821,8.306949922,877.913,0.887931092,1.43,14.91594304,35,6.7,117,13,34.6,Malfunction,Degrading
27-04-2023 13:15,230.53,16.98,-6.573,-1.658,6.778885823,876.269,0.969628225,2.85,14.92254255,32.4,15.9,117,13.25,38.4,Malfunction,Degrading
27-04-2023 13:30,229.38,17.27,-6.4,2.476,6.862257355,874.67,0.932637576,1.64,14.92914206,35.8,16.8,117,13.5,42.5,Malfunction,Degrading
27-04-2023 13:45,229.61,16.45,-6.025,-2.552,6.543189513,873.163,0.920804612,2.54,14.93574158,32.4,15.5,117,13.75,24.9,Malfunction,Degrading
27-04-2023 14:00,229.75,17.08,-5.766,3.6,6.797555149,871.722,0.848246028,2.91,14.94234109,34.3,20.6,117,14,33.4,Malfunction,Degrading
27-04-2023 14:15,228.97,15.74,-5.495,2.96,6.241524253,870.348,0.880393778,2.32,14.9489406,33.1,22.3,117,14.25,38.6,Malfunction,Degrading
27-04-2023 14:30,229.46,12.21,-4.481,1.865,4.853615766,869.228,0.923229051,2.06,14.95554012,34.3,34.8,117,14.5,29.8,Malfunction,Degrading
27-04-2023 14:45,229.53,15.8,-6.083,-1.559,6.27959951,867.707,0.968692195,2.29,14.96213963,30.8,9.5,117,14.75,39.2,Malfunction,Degrading
27-04-2023 15:00,230.16,16.78,-5.762,3.399,6.689831463,866.266,0.86130707,2.28,14.96873915,34.9,11.7,117,15,33.3,Malfunction,Degrading
27-04-2023 15:15,229.78,13.36,-4.956,1.929,5.318174217,865.027,0.931898593,2.77,14.97533866,35.7,17.1,117,15.25,44.8,Malfunction,Degrading
27-04-2023 15:30,228.65,13.5,-4.578,2.759,5.345106641,863.883,0.856484155,1.74,14.98193817,36.6,7.1,117,15.5,47.1,Malfunction,Degrading
27-04-2023 15:45,228.04,12.83,-4.818,-1.573,5.068279096,862.678,0.950618338,1.96,14.98853769,38.7,10.4,117,15.75,34.8,Malfunction,Degrading
27-04-2023 16:00,230.58,8.1,-3.126,0.829,3.234055813,861.897,0.966587843,3.35,14.9951372,30,28,117,16,35.3,Malfunction,Degrading
27-04-2023 16:15,231.7,12.05,-3.998,2.717,4.833848674,860.897,0.827084057,1.2,15.00173671,29.1,4.6,117,16.25,41,Malfunction,Degrading
27-04-2023 16:30,229.39,7.51,-2.795,-1.041,2.982567015,860.198,0.937111907,0.9,15.00833623,34.3,18.6,117,16.5,42,Malfunction,Degrading
27-04-2023 16:45,230.36,6.09,-2.264,0.878,2.428287462,859.632,0.932343927,2.55,15.01493574,35,22.2,117,16.75,25.7,Malfunction,Degrading
27-04-2023 17:00,230.24,4.4,-1.666,0.549,1.754125708,859.216,0.949760352,2.56,15.02153526,34.7,27.6,117,17,35.4,Malfunction,Degrading
27-04-2023 17:15,230.77,3.92,-1.377,-0.744,1.565140569,858.872,0.879792619,1.79,15.02813477,37.5,7.9,117,17.25,41.5,Malfunction,Degrading
27-04-2023 17:30,230.49,3.61,-1.342,0.528,1.442133142,858.536,0.930565306,1.25,15.03473428,35.4,13.3,117,17.5,40.5,Malfunction,Degrading
27-04-2023 17:45,229.57,1.8,-0.669,0.255,0.715951116,858.369,0.934420034,2.89,15.0413338,38,14.3,117,17.75,41.4,Malfunction,Degrading
27-04-2023 18:00,229.57,0.05,-0.018,0.01,0.02059126,858.365,0.874114825,2.13,15.04793331,33.8,18.1,117,18,31.9,Malfunction,Degrading
27-04-2023 18:15,230.11,0,0,0,0,858.365,0,2,15.05453282,35,24.2,117,18.25,28.3,Malfunction,Degrading
27-04-2023 18:30,230.55,0.39,-0.151,0.041,0.156467249,858.327,0.965052022,2.14,15.06113234,34.2,21.7,117,18.5,40.1,Malfunction,Degrading
27-04-2023 18:45,230.17,19.3,7.495,1.749,7.696364466,860.201,0.973836291,2.55,15.06773185,33,22.3,117,18.75,29.1,Malfunction,Degrading
27-04-2023 19:00,230.91,23.96,8.619,4.186,9.581740813,862.355,0.899523298,1.32,15.07433137,29.6,28.4,117,19,26.1,Malfunction,Degrading
27-04-2023 19:15,230.79,17.14,6.34,2.594,6.850141312,863.94,0.925528217,1.82,15.08093088,34.2,20.1,117,19.25,40.1,Malfunction,Degrading
27-04-2023 19:30,230.88,24.26,8.397,-4.863,9.703523999,866.04,0.865355631,3.13,15.08753039,34.9,16,117,19.5,47.8,Malfunction,Degrading
27-04-2023 19:45,230.39,20.81,7.877,2.635,8.306043222,868.009,0.948345541,2.01,15.09412991,36.6,16.4,117,19.75,21.9,Malfunction,Degrading
27-04-2023 20:00,231.48,25.44,9.539,3.607,10.19818464,870.393,0.935362459,1.98,15.10072942,35,23.2,117,20,19.1,Malfunction,Degrading
27-04-2023 20:15,230.14,17.57,6.758,-1.837,7.003223044,872.083,0.964984121,1.67,15.10732893,37.8,10.5,117,20.25,29,Malfunction,Degrading
27-04-2023 20:30,229.91,17.62,6.714,-2.039,7.016788225,873.761,0.956847895,2.31,15.11392845,33.6,13.9,117,20.5,42,Malfunction,Degrading
27-04-2023 20:45,230.97,21.2,7.321,-4.279,8.479792568,875.592,0.863346488,2.73,15.12052796,30.5,24.2,117,20.75,28.9,Malfunction,Degrading
27-04-2023 21:00,229.67,22.83,8.864,-1.979,9.082231939,877.808,0.975971444,1.5,15.12712747,35,11.7,117,21,35.2,Malfunction,Degrading
27-04-2023 21:15,230.59,23.49,7.891,5.077,9.38316631,879.78,0.840974027,2.92,15.13372699,35.6,11.7,117,21.25,33.1,Malfunction,Degrading
27-04-2023 21:30,229.94,21.57,8.245,2.418,8.592249356,881.842,0.959585633,1.77,15.1403265,34.9,15.8,117,21.5,22.6,Malfunction,Degrading
27-04-2023 21:45,229.62,24.76,9.313,-3.199,9.847109728,884.17,0.94575965,1.67,15.14692602,35.8,25.4,117,21.75,28.3,Malfunction,Degrading
27-04-2023 22:00,229.66,26.11,9.791,-3.466,10.38637747,886.618,0.94267699,2.37,15.15352553,35.4,13.8,117,22,36,Malfunction,Degrading
27-04-2023 22:15,230.21,5.86,2.117,0.984,2.334511726,887.147,0.906827355,1.83,15.16012504,35.5,13.9,117,22.25,27.8,Malfunction,Degrading
27-04-2023 22:30,229.87,10.36,3.404,2.326,4.122801475,887.998,0.825651974,2.08,15.16672456,34.8,9.1,117,22.5,23.7,Malfunction,Degrading
27-04-2023 22:45,229.87,9.98,3.435,1.998,3.973817937,888.857,0.864407779,2.4,15.17332407,30.5,17.4,117,22.75,32.1,Malfunction,Degrading
27-04-2023 23:00,228.69,11.25,3.882,2.187,4.455658537,889.827,0.871251488,2.67,15.17992358,32.9,15.4,117,23,43.7,Malfunction,Degrading
27-04-2023 23:15,229.94,8.46,3.25,-0.895,3.370982794,890.64,0.964110241,3.88,15.1865231,36.2,12.3,117,23.25,38.1,Malfunction,Degrading
27-04-2023 23:30,229.51,9.98,3.343,2.139,3.968749173,891.476,0.842330672,1.77,15.19312261,37,17.5,117,23.5,28.4,Malfunction,Degrading
27-04-2023 23:45,231.16,7.46,2.606,-1.456,2.985158622,892.127,0.872985143,2.84,15.19972213,34.4,22.3,117,23.75,37.8,Malfunction,Degrading
28-04-2023 00:00,229.67,6.83,2.649,-0.599,2.7158796,892.789,0.975374249,2.01,15.20632164,35,45.5,118,0,39.3,Malfunction,Degrading
28-04-2023 00:15,230.33,6.93,2.473,1.235,2.764227559,893.407,0.894643821,1.69,15.21292115,34.4,18.8,118,0.25,27.2,Malfunction,Degrading
28-04-2023 00:30,229.82,5.16,1.909,0.76,2.054721636,893.885,0.92907917,2.32,15.21952067,35,17.8,118,0.5,33.1,Malfunction,Degrading
28-04-2023 00:45,230.5,10.87,3.748,2.185,4.338401664,894.822,0.863912433,1.85,15.22612018,35.7,10.8,118,0.75,27.2,Malfunction,Degrading
28-04-2023 01:00,230.16,11.67,4.343,-1.667,4.651939166,895.907,0.933588964,2.45,15.23271969,34.8,19.4,118,1,34.9,Malfunction,Degrading
28-04-2023 01:15,231.18,6.63,2.466,0.985,2.655443654,896.524,0.92865803,2.99,15.23931921,33.7,22.7,118,1.25,30.8,Malfunction,Degrading
28-04-2023 01:30,229.56,5.63,2.026,0.956,2.240225881,897.03,0.904372685,0.73,15.24591872,33.3,5.8,118,1.5,34.7,Malfunction,Degrading
28-04-2023 01:45,230.63,10.67,4.139,-1.021,4.263069551,898.065,0.970896435,2.02,15.25251824,34.7,11.1,118,1.75,37.4,Malfunction,Degrading
28-04-2023 02:00,230.67,10.65,4.138,1.001,4.257351876,899.1,0.971965472,2.31,15.25911775,35.8,14.9,118,2,28.7,Malfunction,Degrading
28-04-2023 02:15,230.29,9.39,3.634,0.913,3.746935414,900.008,0.969858999,2.19,15.26571726,33.9,23.8,118,2.25,33.8,Malfunction,Degrading
28-04-2023 02:30,230.36,6.83,2.454,-1.184,2.72469668,900.621,0.90065038,2.51,15.27231678,33,25.5,118,2.5,38.5,Malfunction,Degrading
28-04-2023 02:45,230.3,7.32,2.592,-1.342,2.91880592,901.269,0.888034074,1.48,15.27891629,33.6,13.9,118,2.75,48.2,Malfunction,Degrading
28-04-2023 03:00,230.18,8.68,3.373,0.776,3.46111326,902.113,0.974541649,1.99,15.2855158,32,13.5,118,3,27.5,Malfunction,Degrading
28-04-2023 03:15,229.54,5.91,1.934,-1.332,2.348314289,902.596,0.823569139,1.69,15.29211532,32.6,20.3,118,3.25,41.8,Malfunction,Degrading
28-04-2023 03:30,229.46,8.88,3.135,-1.617,3.527451488,903.38,0.888743367,3.47,15.29871483,35.6,6.3,118,3.5,36,Malfunction,Degrading
28-04-2023 03:45,230.62,7.2,2.738,0.878,2.875330937,904.064,0.952237884,1.58,15.30531435,36.3,20.3,118,3.75,33.2,Malfunction,Degrading
28-04-2023 04:00,229.4,7.26,2.575,1.301,2.885000173,904.708,0.892547297,1.19,15.31191386,34.4,23.4,118,4,28.9,Malfunction,Degrading
28-04-2023 04:15,229.58,6.88,2.608,-0.822,2.73447399,905.36,0.953747981,1.71,15.31851337,33.8,2.2,118,4.25,36.4,Malfunction,Degrading
28-04-2023 04:30,229.61,13.75,4.8,-2.623,5.469929524,906.56,0.877524857,2.02,15.32511289,32.9,17.9,118,4.5,43.1,Malfunction,Degrading
28-04-2023 04:45,230.01,11.1,3.657,-2.487,4.422535246,907.474,0.82690108,1.91,15.3317124,29.6,24.2,118,4.75,47.7,Malfunction,Degrading
28-04-2023 05:00,229.51,8.58,3.006,1.607,3.408589884,908.226,0.88188935,2.16,15.33831191,31.6,17.2,118,5,41.9,Malfunction,Degrading
28-04-2023 05:15,229.54,10.29,3.613,1.92,4.091475162,909.129,0.883055371,2.18,15.34491143,32.9,20.1,118,5.25,39.1,Malfunction,Degrading
28-04-2023 05:30,229.9,2.76,1.04,-0.358,1.099892722,909.389,0.945545901,2.16,15.35151094,30.8,10.6,118,5.5,29.6,Malfunction,Degrading
28-04-2023 05:45,230.76,9.45,3.537,-1.324,3.776684392,910.273,0.936535515,1.65,15.35811046,32.8,35.1,118,5.75,33.4,Malfunction,Degrading
28-04-2023 06:00,229.75,13.53,5.013,-1.959,5.382178927,911.527,0.931406989,2.55,15.36470997,30.4,8.7,118,6,42.6,Malfunction,Degrading
28-04-2023 06:15,230.38,6.89,2.284,-1.533,2.75077171,912.098,0.830312149,1.53,15.37130948,33.2,26.9,118,6.25,32,Malfunction,Degrading
28-04-2023 06:30,229.78,0.41,-0.156,-0.051,0.164124952,912.059,0.950489534,2.73,15.377909,35,25.6,118,6.5,34.4,Malfunction,Degrading
28-04-2023 06:45,229.97,0,0,0,0,912.059,0,3.04,15.38450851,33.8,22.4,118,6.75,24.1,Malfunction,Degrading
28-04-2023 07:00,230.35,0,0,0,0,912.059,0,1.45,15.39110802,37.4,33.2,118,7,38.4,Malfunction,Degrading
28-04-2023 07:15,230.09,0,0,0,0,912.059,0,3.28,15.39770754,34.6,15.5,118,7.25,26.9,Malfunction,Degrading
28-04-2023 07:30,230.71,0.38,-0.14,0.064,0.153935051,912.024,0.909468567,1.89,15.40430705,34.7,25.3,118,7.5,35.7,Malfunction,Degrading
28-04-2023 07:45,229.84,0.7,-0.269,-0.076,0.279529963,911.956,0.962326311,3.42,15.41090656,31.2,19.4,118,7.75,34.7,Malfunction,Degrading
28-04-2023 08:00,229.98,0,0,0,0,911.956,0,2.92,15.41750608,35.7,24.2,118,8,37.9,Malfunction,Degrading
28-04-2023 08:15,229.73,1.33,-0.516,0.115,0.528659626,911.827,0.976051506,4.03,15.42410559,34.2,8.9,118,8.25,35.9,Malfunction,Degrading
28-04-2023 08:30,230.76,3.28,-1.21,-0.505,1.311154072,911.525,0.922850413,2.23,15.43070511,37.3,17.4,118,8.5,38.5,Malfunction,Degrading
28-04-2023 08:45,230.78,4.15,-1.613,-0.381,1.657386497,911.122,0.973218395,2.29,15.43730462,38.5,15.6,118,8.75,32.8,Malfunction,Degrading
28-04-2023 09:00,229.54,4.52,-1.568,0.882,1.799040856,910.73,0.871575053,2.77,15.44390413,34.9,36.9,118,9,29.8,Malfunction,Degrading
28-04-2023 09:15,230.05,5.49,-1.948,0.998,2.188768604,910.243,0.88999774,1.18,15.45050365,32.8,27.4,118,9.25,31.9,Malfunction,Degrading
28-04-2023 09:30,230.21,7.57,-2.888,-0.877,3.018223484,909.521,0.956853944,0.91,15.45710316,33.2,18,118,9.5,34.3,Malfunction,Degrading
28-04-2023 09:45,229.86,8.63,-2.943,-1.771,3.434776558,908.785,0.856824045,2.18,15.46370267,37.1,19.9,118,9.75,30.2,Malfunction,Degrading
28-04-2023 10:00,230.33,9.87,-3.514,-1.776,3.93730517,907.906,0.892488379,2.19,15.47030219,34.7,25.3,118,10,37.1,Malfunction,Degrading
28-04-2023 10:15,229.8,9.52,-3.681,0.899,3.789190151,906.986,0.971447429,2.32,15.4769017,34.2,22.8,118,10.25,32.4,Malfunction,Degrading
28-04-2023 10:30,229.41,13.59,-4.744,-2.582,5.401135066,905.8,0.878333732,0.74,15.48350122,30.5,22.1,118,10.5,32,Malfunction,Degrading
28-04-2023 10:45,230.32,16.39,-5.528,-3.493,6.53910032,904.418,0.845376104,2.17,15.49010073,33.9,4.7,118,10.75,35.2,Malfunction,Degrading
28-04-2023 11:00,229.02,13.17,-4.529,2.602,5.223240852,903.286,0.867086022,1.79,15.49670024,29.3,29.4,118,11,42.3,Malfunction,Degrading
28-04-2023 11:15,229.7,15.2,-5.519,-2.468,6.045691441,901.906,0.91288137,1.81,15.50329976,34.7,19.4,118,11.25,23.5,Malfunction,Degrading
28-04-2023 11:30,230.14,16.53,-5.586,-3.491,6.587144829,900.51,0.848015232,2.65,15.50989927,37.6,19.1,118,11.5,25.6,Malfunction,Degrading
28-04-2023 11:45,230.32,15.71,-5.269,3.394,6.267503251,899.192,0.840685509,2.71,15.51649878,31.2,28.2,118,11.75,28.7,Malfunction,Degrading
28-04-2023 12:00,230.43,15.23,-5.896,-1.471,6.076730782,897.718,0.970258391,1.67,15.5230983,34.1,20.2,118,12,27,Malfunction,Degrading
28-04-2023 12:15,230.76,15.38,-5.426,2.886,6.145768626,896.362,0.882883728,2.42,15.52969781,34,29.1,118,12.25,32.4,Malfunction,Degrading
28-04-2023 12:30,229.75,17.46,-5.784,-3.852,6.949284855,894.916,0.83231574,1.97,15.53629733,29.3,21.4,118,12.5,32.6,Malfunction,Degrading
28-04-2023 12:45,229.31,16.88,-6.374,-2.085,6.706347814,893.322,0.950442659,1.49,15.54289684,32.2,17.5,118,12.75,30.1,Malfunction,Degrading
28-04-2023 13:00,230.72,15.46,-5.64,-2.521,6.177786092,891.912,0.912948264,2.46,15.54949635,32.3,26.9,118,13,20.1,Malfunction,Degrading
28-04-2023 13:15,229.82,18.43,-6.706,2.979,7.337906854,890.236,0.913884466,2.66,15.55609587,33,15,118,13.25,26,Malfunction,Degrading
28-04-2023 13:30,229.94,14.62,-5.207,2.61,5.824512769,888.934,0.893980203,0.9,15.56269538,35.2,30,118,13.5,38.7,Malfunction,Degrading
28-04-2023 13:45,228.73,14.32,-5.285,-2.061,5.67264894,887.613,0.931663342,2.24,15.56929489,35.9,27,118,13.75,41.7,Malfunction,Degrading
28-04-2023 14:00,229.88,16.43,-6.081,-2.415,6.542995186,886.093,0.92939073,1.27,15.57589441,32,19,118,14,44.6,Malfunction,Degrading
28-04-2023 14:15,228.72,18.05,-6.534,2.906,7.151083275,884.459,0.913707593,0.96,15.58249392,36.6,4.8,118,14.25,34,Malfunction,Degrading
28-04-2023 14:30,230.27,13.45,-5.153,1.487,5.363261881,883.171,0.960795716,1.77,15.58909344,35.3,18.7,118,14.5,26.8,Malfunction,Degrading
28-04-2023 14:45,230.22,16.94,-5.952,3.192,6.753900207,881.683,0.881268443,1.63,15.59569295,38,9.3,118,14.75,41.6,Malfunction,Degrading
28-04-2023 15:00,229.86,12.49,-4.836,-1.157,4.972478758,880.474,0.972552979,1.62,15.60229246,32.9,24.2,118,15,31.3,Malfunction,Degrading
28-04-2023 15:15,229.98,12.22,-4.479,-1.905,4.86728528,879.354,0.920225305,1.56,15.60889198,34.7,27.9,118,15.25,35.5,Malfunction,Degrading
28-04-2023 15:30,229.64,12.35,-4.167,-2.603,4.913196312,878.312,0.848123887,1.76,15.61549149,33.4,24.1,118,15.5,27.6,Malfunction,Degrading
28-04-2023 15:45,230.17,11.21,-3.879,-2.223,4.470835492,877.343,0.867622872,1.7,15.622091,37.1,25.8,118,15.75,29.5,Malfunction,Degrading
28-04-2023 16:00,230.14,10.98,-4.152,1.382,4.375960237,876.305,0.948820105,1.89,15.62869052,39.2,4.6,118,16,32.4,Malfunction,Degrading
28-04-2023 16:15,230.4,9.37,-3.388,-1.584,3.74,875.458,0.905882111,1.77,15.63529003,34.7,19.4,118,16.25,25.8,Malfunction,Degrading
28-04-2023 16:30,230.09,7.21,-2.545,1.331,2.872035167,874.821,0.886130902,1.54,15.64188954,31.7,23,118,16.5,33.9,Malfunction,Degrading
28-04-2023 16:45,230,6.65,-2.598,0.523,2.650119431,874.172,0.980332807,3.78,15.64848906,34.5,20.6,118,16.75,43.8,Malfunction,Degrading
28-04-2023 17:00,229.15,5.09,-1.819,0.878,2.01981311,873.717,0.900577925,2.64,15.65508857,31,21.7,118,17,29.8,Malfunction,Degrading
28-04-2023 17:15,230.36,5.25,-1.934,-0.804,2.094462222,873.233,0.923386947,2.22,15.66168809,33.4,9.5,118,17.25,28.4,Malfunction,Degrading
28-04-2023 17:30,230.37,4.15,-1.499,-0.705,1.656510187,872.859,0.904913901,2.13,15.6682876,33.4,20.1,118,17.5,46.2,Malfunction,Degrading
28-04-2023 17:45,229.91,0.76,-0.292,0.079,0.302497934,872.786,0.965292658,3.57,15.67488711,32,16.7,118,17.75,40.9,Malfunction,Degrading
28-04-2023 18:00,229.77,0.24,-0.088,0.037,0.095462034,872.764,0.921822783,1.67,15.68148663,28.9,8.3,118,18,44.8,Malfunction,Degrading
28-04-2023 18:15,229.82,0,0,0,0,872.764,0,2.09,15.68808614,33.2,16.3,118,18.25,31,Malfunction,Degrading
28-04-2023 18:30,228.24,0,0,0,0,872.764,0,1,15.69468565,31.7,22.8,118,18.5,31.5,Malfunction,Degrading
28-04-2023 18:45,231.05,20.62,7.278,3.888,8.251413697,874.583,0.882030569,1.8,15.70128517,38,17,118,18.75,41.6,Malfunction,Degrading
28-04-2023 19:00,230.74,20.99,7.768,-3.166,8.388407477,876.525,0.926039787,2.73,15.70788468,29.6,25,118,19,38.3,Malfunction,Degrading
28-04-2023 19:15,230.78,21.21,7.231,-4.425,8.477498806,878.333,0.852963747,1.79,15.7144842,30.9,17.5,118,19.25,31.2,Malfunction,Degrading
28-04-2023 19:30,229.6,16.25,6.008,2.385,6.46407681,879.835,0.929444257,2.82,15.72108371,33.7,7.5,118,19.5,29.5,Malfunction,Degrading
28-04-2023 19:45,228.74,20.25,7.521,-2.793,8.022860462,881.715,0.937446076,2.41,15.72768322,35.3,22.2,118,19.75,29.4,Malfunction,Degrading
28-04-2023 20:00,228.47,18.87,6.781,-3.13,7.468524687,883.411,0.907943587,1.85,15.73428274,33,4.4,118,20,37.8,Malfunction,Degrading
28-04-2023 20:15,230.2,20.51,7.54,3.161,8.175788708,885.296,0.922235071,1.26,15.74088225,37.4,29.5,118,20.25,32.3,Malfunction,Degrading
28-04-2023 20:30,230.69,23.76,8.655,3.9,9.493104076,887.459,0.911714337,3.04,15.74748176,34.4,15.9,118,20.5,26.5,Malfunction,Degrading
28-04-2023 20:45,230.64,25.95,8.503,5.931,10.3671486,889.585,0.820186872,2.14,15.75408128,33.5,11.1,118,20.75,31.3,Malfunction,Degrading
28-04-2023 21:00,229.73,21.1,8.037,-2.427,8.395456986,891.595,0.957303344,1.37,15.76068079,33.7,21.5,118,21,34.9,Malfunction,Degrading
28-04-2023 21:15,230.11,19.32,7.397,2.133,7.698395807,893.444,0.960849406,2.25,15.76728031,34.9,22.5,118,21.25,43.7,Malfunction,Degrading
28-04-2023 21:30,230.57,21.67,8.364,2.225,8.654890005,895.535,0.966389986,2.27,15.77387982,34.3,17,118,21.5,30.2,Malfunction,Degrading
28-04-2023 21:45,230.2,28.26,9.328,-6.321,11.2679468,897.867,0.827834861,2.37,15.78047933,32.8,18.1,118,21.75,39.6,Malfunction,Degrading
28-04-2023 22:00,230.08,23.28,9.041,-2.077,9.276508503,900.127,0.974612272,1.4,15.78707885,32.2,22.6,118,22,39.9,Malfunction,Degrading
28-04-2023 22:15,230.31,10.27,3.658,1.842,4.095598613,901.042,0.893153713,2.65,15.79367836,33.9,25.6,118,22.25,32.8,Malfunction,Degrading
28-04-2023 22:30,230.2,10.08,3.711,-1.541,4.018233692,901.97,0.923539884,2.35,15.80027787,32.9,8.5,118,22.5,30.6,Malfunction,Degrading
28-04-2023 22:45,229.21,4.46,1.705,-0.478,1.770736852,902.396,0.962875446,2.32,15.80687739,32.8,1.1,118,22.75,25.7,Malfunction,Degrading
28-04-2023 23:00,229.72,3.76,1.356,-0.631,1.495625956,902.735,0.906643194,2.08,15.8134769,34.7,13.2,118,23,35.4,Malfunction,Degrading
28-04-2023 23:15,230.49,9.17,3.565,-0.84,3.662625424,903.626,0.973345241,1.47,15.82007642,36.8,22.7,118,23.25,40.1,Malfunction,Degrading
28-04-2023 23:30,229.3,10.58,3.82,-1.746,4.200109046,904.581,0.909499979,2.09,15.82667593,32.1,17.4,118,23.5,37.3,Malfunction,Degrading
28-04-2023 23:45,230.32,7.98,3.043,-0.942,3.185469039,905.342,0.955275034,0.61,15.83327544,33.4,8.4,118,23.75,38.6,Malfunction,Degrading
29-04-2023 00:00,229.93,10.49,3.816,-1.698,4.176728385,906.296,0.913633527,2.49,15.83987496,33.9,14.7,119,0,31.4,Malfunction,Degrading
29-04-2023 00:15,230.14,12.5,4.173,-2.722,4.982289935,907.339,0.837566504,0.66,15.84647447,35.8,10.7,119,0.25,43.8,Malfunction,Degrading
29-04-2023 00:30,230.21,8.23,3.097,-1.079,3.279580766,908.113,0.944327729,3.06,15.85307398,34.8,5.2,119,0.5,45.1,Malfunction,Degrading
29-04-2023 00:45,229.8,10.85,3.708,-2.216,4.319712953,909.04,0.858390171,2.6,15.8596735,32.1,7.5,119,0.75,35.2,Malfunction,Degrading
29-04-2023 01:00,230.77,9.15,3.413,1.32,3.659367295,909.893,0.932674638,2.55,15.86627301,33.6,17.1,119,1,38.5,Malfunction,Degrading
29-04-2023 01:15,230.15,8.97,3.489,-0.791,3.577541334,910.766,0.975250514,2.74,15.87287253,36.5,16.4,119,1.25,34,Malfunction,Degrading
